Data;Miasto;Temp_min (°C);Temp_avg (°C);Temp_max (°C);Opady (mm);Śnieg (cm);Nasłonecznienie (h);Kategoria pogody
2025-03-04;Kraków;-9.2;-4.4;-2.1;0.0;0.0;10.7;Słonecznie
2025-03-05;Kraków;-5.7;-3.2;-0.8;0.0;0.0;6.6;Pochmurno
2025-03-06;Kraków;-9.7;-6.5;0.4;2.9;0.0;1.5;Pochmurno z opadami
2025-03-07;Kraków;-2.4;0.3;9.2;0.0;0.0;8.5;Słonecznie
2025-03-08;Kraków;-6.7;-1.3;4.2;0.0;0.0;9.0;Słonecznie
2025-03-09;Kraków;2.7;6.3;10.7;1.4;0.0;2.3;Pochmurno z opadami
2025-03-10;Kraków;-6.3;-2.0;2.9;0.0;0.0;7.0;Pochmurno
2025-03-11;Kraków;-3.4;-2.3;1.4;0.0;0.0;6.8;Pochmurno
2025-03-12;Kraków;-6.6;0.3;4.2;0.0;0.0;5.5;Pochmurno
2025-03-13;Kraków;-6.1;-1.9;4.1;0.0;0.0;9.7;Słonecznie
2025-03-14;Kraków;-2.9;2.6;7.1;0.0;0.0;12.9;Słonecznie
2025-03-15;Kraków;-4.7;-0.5;6.8;0.0;0.0;9.4;Słonecznie
2025-03-16;Kraków;-9.6;-5.6;0.9;4.1;0.0;0.0;Pochmurno z opadami
2025-03-17;Kraków;-5.4;-0.2;5.5;0.0;0.0;11.6;Słonecznie
2025-03-18;Kraków;-4.3;1.3;11.0;0.0;0.0;9.4;Słonecznie
2025-03-19;Kraków;-3.7;1.4;5.8;0.0;0.0;13.7;Słonecznie
2025-03-20;Kraków;-1.6;2.0;5.5;0.0;0.0;10.6;Słonecznie
2025-03-21;Kraków;0.9;4.1;10.2;0.0;0.0;4.4;Pochmurno
2025-03-22;Kraków;-2.3;2.4;10.5;0.0;0.0;6.2;Pochmurno
2025-03-23;Kraków;-4.1;-1.5;1.1;0.0;0.0;11.2;Słonecznie
2025-03-24;Kraków;2.2;6.7;13.9;0.1;0.0;2.3;Pochmurno z opadami
2025-03-25;Kraków;-4.1;-1.1;2.5;0.0;0.0;7.8;Słonecznie
2025-03-26;Kraków;-2.8;2.4;7.4;0.0;0.0;8.7;Słonecznie
2025-03-27;Kraków;-0.3;4.1;10.4;2.7;0.0;1.7;Pochmurno z opadami
2025-03-28;Kraków;-4.1;0.0;5.4;0.0;0.0;6.3;Pochmurno
2025-03-29;Kraków;-2.6;1.8;4.7;0.0;0.0;8.8;Słonecznie
2025-03-30;Kraków;-4.5;1.1;10.3;0.0;0.0;5.9;Pochmurno
2025-03-31;Kraków;2.5;5.4;12.2;0.0;0.0;5.0;Pochmurno
2025-04-01;Kraków;2.8;5.4;10.1;0.0;0.0;5.5;Pochmurno
2025-04-02;Kraków;3.9;6.6;12.6;0.0;0.0;7.2;Słonecznie
2025-04-03;Kraków;0.0;4.2;7.9;0.0;0.0;8.5;Słonecznie
2025-04-04;Kraków;6.2;9.1;16.2;1.2;0.0;5.6;Pochmurno z opadami
2025-04-05;Kraków;-0.9;2.7;7.8;4.3;0.0;6.4;Pochmurno z opadami
2025-04-06;Kraków;0.7;3.0;10.0;0.0;0.0;6.6;Pochmurno
2025-04-07;Kraków;0.2;5.6;9.7;0.0;0.0;7.9;Słonecznie
2025-04-08;Kraków;0.7;5.7;11.7;0.1;0.0;1.5;Pochmurno z opadami
2025-04-09;Kraków;2.4;9.7;14.0;0.0;0.0;4.6;Pochmurno
2025-04-10;Kraków;4.5;9.8;13.9;0.0;0.0;6.5;Pochmurno
2025-04-11;Kraków;0.9;4.4;10.0;0.0;0.0;6.6;Pochmurno
2025-04-12;Kraków;0.5;5.4;7.8;2.5;0.0;1.1;Pochmurno z opadami
2025-04-13;Kraków;2.0;7.3;10.1;0.0;0.0;4.3;Pochmurno
2025-04-14;Kraków;8.5;11.6;18.6;10.1;0.0;1.6;Deszcz
2025-04-15;Kraków;8.3;9.4;12.0;0.0;0.0;7.1;Słonecznie
2025-04-16;Kraków;11.3;13.9;17.2;0.0;0.0;11.7;Słonecznie
2025-04-17;Kraków;2.8;8.4;12.1;0.0;0.0;7.8;Słonecznie
2025-04-18;Kraków;8.0;11.8;18.8;2.4;0.0;2.9;Pochmurno z opadami
2025-04-19;Kraków;9.0;11.4;15.2;0.0;0.0;10.3;Słonecznie
2025-04-20;Kraków;-2.8;1.0;3.4;0.5;0.0;0.9;Pochmurno z opadami
2025-04-21;Kraków;-0.8;4.7;7.4;0.0;0.0;4.7;Pochmurno
2025-04-22;Kraków;3.9;9.3;18.0;1.7;0.0;3.4;Pochmurno z opadami
2025-04-23;Kraków;4.0;8.2;13.1;0.0;0.0;6.4;Pochmurno
2025-04-24;Kraków;8.1;12.3;16.5;0.0;0.0;4.9;Pochmurno
2025-04-25;Kraków;5.8;7.3;12.3;5.7;0.0;0.0;Pochmurno z opadami
2025-04-26;Kraków;8.4;8.7;14.6;0.0;0.0;9.9;Słonecznie
2025-04-27;Kraków;1.6;5.5;10.9;0.0;0.0;10.3;Słonecznie
2025-04-28;Kraków;5.8;8.5;12.7;0.0;0.0;11.1;Słonecznie
2025-04-29;Kraków;9.7;13.7;20.5;0.0;0.0;2.3;Pochmurno
2025-04-30;Kraków;10.9;13.2;21.4;0.0;0.0;5.4;Pochmurno
2025-05-01;Kraków;4.0;8.8;15.0;7.0;0.0;0.9;Pochmurno z opadami
2025-05-02;Kraków;5.0;9.8;15.7;0.0;0.0;9.5;Słonecznie
2025-05-03;Kraków;1.5;7.0;10.9;2.5;0.0;1.1;Pochmurno z opadami
2025-05-04;Kraków;1.3;6.9;7.9;3.6;0.0;1.0;Pochmurno z opadami
2025-05-05;Kraków;5.9;9.4;16.9;0.0;0.0;9.9;Słonecznie
2025-05-06;Kraków;7.5;12.0;15.9;0.0;0.0;8.3;Słonecznie
2025-05-07;Kraków;7.4;12.8;19.6;0.0;0.0;9.2;Słonecznie
2025-05-08;Kraków;6.7;11.9;16.7;0.0;0.0;5.4;Pochmurno
2025-05-09;Kraków;7.8;12.0;18.6;0.0;0.0;7.6;Słonecznie
2025-05-10;Kraków;5.9;9.9;15.1;0.0;0.0;8.4;Słonecznie
2025-05-11;Kraków;10.6;16.1;20.1;0.0;0.0;6.5;Pochmurno
2025-05-12;Kraków;5.8;10.9;18.5;0.0;0.0;7.2;Słonecznie
2025-05-13;Kraków;7.1;13.3;19.2;0.0;0.0;9.0;Słonecznie
2025-05-14;Kraków;5.9;10.9;14.2;0.0;0.0;5.3;Pochmurno
2025-05-15;Kraków;10.3;13.5;18.1;0.0;0.0;4.5;Pochmurno
2025-05-16;Kraków;11.7;17.3;18.8;0.0;0.0;10.3;Słonecznie
2025-05-17;Kraków;7.3;12.6;17.5;0.0;0.0;8.1;Słonecznie
2025-05-18;Kraków;8.8;14.6;17.3;4.0;0.0;3.5;Pochmurno z opadami
2025-05-19;Kraków;8.6;14.9;18.4;0.0;0.0;13.3;Słonecznie
2025-05-20;Kraków;10.0;15.5;21.2;1.8;0.0;3.1;Pochmurno z opadami
2025-05-21;Kraków;12.5;14.3;18.4;0.0;0.0;9.5;Słonecznie
2025-05-22;Kraków;15.7;19.8;27.2;0.0;0.0;4.7;Pochmurno
2025-05-23;Kraków;11.3;14.9;19.7;1.1;0.0;2.2;Pochmurno z opadami
2025-05-24;Kraków;9.8;15.2;19.4;0.0;0.0;12.3;Słonecznie
2025-05-25;Kraków;14.2;17.4;24.1;0.0;0.0;9.5;Słonecznie
2025-05-26;Kraków;9.7;12.1;16.9;0.0;0.0;4.2;Pochmurno
2025-05-27;Kraków;17.5;22.8;27.8;0.0;0.0;7.2;Słonecznie
2025-05-28;Kraków;14.4;15.4;17.3;0.0;0.0;12.6;Słonecznie
2025-05-29;Kraków;18.6;21.7;28.3;1.0;0.0;3.2;Pochmurno z opadami
2025-05-30;Kraków;14.7;21.4;25.9;0.0;0.0;2.5;Pochmurno
2025-05-31;Kraków;12.0;15.4;19.9;4.0;0.0;1.5;Pochmurno z opadami
2025-06-01;Kraków;14.8;19.0;27.7;0.0;0.0;4.7;Pochmurno
2025-06-02;Kraków;13.5;18.1;22.7;0.0;0.0;4.8;Pochmurno
2025-06-03;Kraków;17.2;21.7;24.5;2.4;0.0;3.1;Pochmurno z opadami
2025-06-04;Kraków;15.6;20.8;22.3;0.0;0.0;8.0;Słonecznie
2025-06-05;Kraków;11.1;14.1;17.5;0.7;0.0;3.9;Pochmurno z opadami
2025-06-06;Kraków;9.2;13.6;17.0;0.0;0.0;8.7;Słonecznie
2025-06-07;Kraków;9.9;15.3;21.6;0.0;0.0;6.3;Pochmurno
2025-06-08;Kraków;15.9;20.1;27.7;0.0;0.0;5.5;Pochmurno
2025-06-09;Kraków;15.8;18.8;23.9;0.0;0.0;9.3;Słonecznie
2025-06-10;Kraków;14.1;17.5;24.3;0.0;0.0;11.3;Słonecznie
2025-06-11;Kraków;17.1;20.9;25.5;1.0;0.0;3.3;Pochmurno z opadami
2025-06-12;Kraków;19.1;23.3;27.3;0.0;0.0;9.2;Słonecznie
2025-06-13;Kraków;11.3;17.5;25.0;0.0;0.0;6.9;Pochmurno
2025-06-14;Kraków;18.1;18.2;20.5;0.0;0.0;4.8;Pochmurno
2025-06-15;Kraków;17.0;20.5;23.1;0.0;0.0;7.3;Słonecznie
2025-06-16;Kraków;16.9;21.7;23.2;3.6;0.0;1.7;Pochmurno z opadami
2025-06-17;Kraków;14.8;17.6;21.8;0.0;0.0;6.6;Pochmurno
2025-06-18;Kraków;15.5;20.6;27.2;0.0;0.0;7.2;Słonecznie
2025-06-19;Kraków;13.6;16.0;20.1;0.0;0.0;5.0;Pochmurno
2025-06-20;Kraków;21.7;23.9;30.0;0.0;0.0;4.0;Pochmurno
2025-06-21;Kraków;18.9;22.7;30.4;1.0;0.0;0.0;Pochmurno z opadami
2025-06-22;Kraków;15.3;18.6;24.6;0.0;0.0;6.4;Pochmurno
2025-06-23;Kraków;17.7;21.2;26.4;0.0;0.0;2.3;Pochmurno
2025-06-24;Kraków;11.1;16.1;22.9;0.0;0.0;5.8;Pochmurno
2025-06-25;Kraków;16.2;20.6;26.9;1.6;0.0;0.0;Pochmurno z opadami
2025-06-26;Kraków;19.6;22.1;24.5;0.0;0.0;8.3;Słonecznie
2025-06-27;Kraków;21.8;25.4;28.9;2.8;0.0;2.5;Pochmurno z opadami
2025-06-28;Kraków;19.3;24.3;27.4;4.3;0.0;2.9;Pochmurno z opadami
2025-06-29;Kraków;14.2;16.8;19.8;3.1;0.0;3.6;Pochmurno z opadami
2025-06-30;Kraków;21.1;24.7;32.0;0.0;0.0;9.2;Słonecznie
2025-07-01;Kraków;12.3;18.4;26.2;1.5;0.0;4.1;Pochmurno z opadami
2025-07-02;Kraków;15.8;23.6;28.7;0.0;0.0;12.1;Słonecznie
2025-07-03;Kraków;14.9;16.8;23.4;6.6;0.0;0.0;Pochmurno z opadami
2025-07-04;Kraków;17.2;21.1;26.1;12.2;0.0;0.1;Deszcz
2025-07-05;Kraków;16.6;20.9;26.9;0.0;0.0;6.4;Pochmurno
2025-07-06;Kraków;17.6;23.2;27.8;0.0;0.0;8.2;Słonecznie
2025-07-07;Kraków;18.8;23.6;30.2;0.0;0.0;5.6;Pochmurno
2025-07-08;Kraków;17.5;20.8;24.2;2.5;0.0;0.0;Pochmurno z opadami
2025-07-09;Kraków;13.7;17.4;22.6;1.8;0.0;1.1;Pochmurno z opadami
2025-07-10;Kraków;21.1;24.5;30.6;0.0;0.0;9.0;Słonecznie
2025-07-11;Kraków;15.4;19.3;22.6;0.0;0.0;9.6;Słonecznie
2025-07-12;Kraków;16.6;20.5;25.2;0.0;0.0;8.3;Słonecznie
2025-07-13;Kraków;23.5;27.1;34.3;0.0;0.0;9.2;Upał
2025-07-14;Kraków;23.0;26.5;32.7;0.0;0.0;7.9;Upał
2025-07-15;Kraków;11.8;14.2;20.2;0.0;0.0;9.2;Słonecznie
2025-07-16;Kraków;14.6;18.9;24.8;4.9;0.0;1.9;Pochmurno z opadami
2025-07-17;Kraków;25.3;28.6;33.9;0.0;0.0;10.8;Upał
2025-07-18;Kraków;18.4;20.9;26.3;0.2;0.0;0.0;Pochmurno z opadami
2025-07-19;Kraków;20.3;23.6;28.0;2.1;0.0;0.8;Pochmurno z opadami
2025-07-20;Kraków;22.9;27.1;34.6;3.4;0.0;1.4;Upał
2025-07-21;Kraków;14.8;16.9;22.8;1.7;0.0;5.7;Pochmurno z opadami
2025-07-22;Kraków;18.1;21.2;23.0;2.5;0.0;6.2;Pochmurno z opadami
2025-07-23;Kraków;21.5;24.0;28.2;0.0;0.0;9.6;Słonecznie
2025-07-24;Kraków;19.8;23.8;30.6;0.0;0.0;3.9;Pochmurno
2025-07-25;Kraków;20.3;23.1;29.8;0.0;0.0;9.6;Słonecznie
2025-07-26;Kraków;18.1;24.6;31.6;0.0;0.0;7.6;Słonecznie
2025-07-27;Kraków;17.6;22.5;27.7;2.7;0.0;3.7;Pochmurno z opadami
2025-07-28;Kraków;14.8;18.4;19.2;0.0;0.0;8.5;Słonecznie
2025-07-29;Kraków;19.5;23.5;27.3;0.0;0.0;3.1;Pochmurno
2025-07-30;Kraków;17.3;23.4;27.4;0.0;0.0;9.1;Słonecznie
2025-07-31;Kraków;13.3;18.0;22.3;0.0;0.0;6.2;Pochmurno
2025-08-01;Kraków;16.8;20.2;25.9;0.2;0.0;0.0;Pochmurno z opadami
2025-08-02;Kraków;19.8;21.4;26.4;0.0;0.0;7.7;Słonecznie
2025-08-03;Kraków;14.7;17.8;23.9;1.9;0.0;0.0;Pochmurno z opadami
2025-08-04;Kraków;21.1;23.7;30.7;0.4;0.0;2.5;Pochmurno z opadami
2025-08-05;Kraków;18.3;23.9;29.6;0.0;0.0;6.4;Pochmurno
2025-08-06;Kraków;20.0;23.8;29.5;1.7;0.0;0.0;Pochmurno z opadami
2025-08-07;Kraków;17.2;21.6;28.1;0.0;0.0;6.5;Pochmurno
2025-08-08;Kraków;24.2;24.3;28.0;0.0;0.0;5.8;Pochmurno
2025-08-09;Kraków;14.6;18.3;24.0;0.0;0.0;9.7;Słonecznie
2025-08-10;Kraków;19.4;22.4;28.1;0.0;0.0;8.3;Słonecznie
2025-08-11;Kraków;18.2;22.0;27.3;0.0;0.0;8.7;Słonecznie
2025-08-12;Kraków;16.5;20.8;23.0;0.0;0.0;8.2;Słonecznie
2025-08-13;Kraków;19.5;22.8;27.6;9.8;0.0;0.0;Deszcz
2025-08-14;Kraków;17.2;21.4;25.5;0.0;0.0;5.8;Pochmurno
2025-08-15;Kraków;13.4;16.3;22.2;0.0;0.0;6.3;Pochmurno
2025-08-16;Kraków;15.8;20.5;26.4;0.0;0.0;5.4;Pochmurno
2025-08-17;Kraków;18.1;23.8;26.8;10.9;0.0;0.0;Deszcz
2025-08-18;Kraków;15.5;20.7;25.4;0.0;0.0;10.8;Słonecznie
2025-08-19;Kraków;13.9;17.6;24.7;0.0;0.0;2.3;Pochmurno
2025-08-20;Kraków;17.1;20.6;26.8;3.5;0.0;4.6;Pochmurno z opadami
2025-08-21;Kraków;20.1;24.6;26.0;0.0;0.0;9.1;Słonecznie
2025-08-22;Kraków;19.5;23.4;31.5;5.7;0.0;4.1;Pochmurno z opadami
2025-08-23;Kraków;10.8;17.3;24.9;0.0;0.0;8.2;Słonecznie
2025-08-24;Kraków;14.6;16.3;21.8;1.9;0.0;0.3;Pochmurno z opadami
2025-08-25;Kraków;22.1;24.7;30.0;0.0;0.0;6.4;Pochmurno
2025-08-26;Kraków;16.8;21.6;28.1;2.3;0.0;2.8;Pochmurno z opadami
2025-08-27;Kraków;17.9;22.1;26.8;0.0;0.0;10.2;Słonecznie
2025-08-28;Kraków;15.9;17.6;19.9;0.0;0.0;6.1;Pochmurno
2025-08-29;Kraków;17.9;21.3;26.7;0.0;0.0;6.8;Pochmurno
2025-08-30;Kraków;15.5;17.9;22.8;5.1;0.0;1.6;Pochmurno z opadami
2025-08-31;Kraków;13.8;18.4;19.9;7.2;0.0;0.0;Pochmurno z opadami
2025-09-01;Kraków;12.8;19.2;25.8;0.0;0.0;9.1;Słonecznie
2025-09-02;Kraków;17.4;21.1;26.6;2.6;0.0;6.0;Pochmurno z opadami
2025-09-03;Kraków;18.7;19.5;22.7;4.4;0.0;6.3;Pochmurno z opadami
2025-09-04;Kraków;14.3;18.4;19.4;4.1;0.0;0.0;Pochmurno z opadami
2025-09-05;Kraków;18.3;20.3;25.0;8.5;0.0;4.4;Deszcz
2025-09-06;Kraków;17.5;21.5;26.6;1.1;0.0;1.4;Pochmurno z opadami
2025-09-07;Kraków;11.7;16.8;23.8;0.0;0.0;10.9;Słonecznie
2025-09-08;Kraków;10.3;13.2;19.2;0.0;0.0;9.3;Słonecznie
2025-09-09;Kraków;21.2;23.9;31.0;0.0;0.0;8.9;Słonecznie
2025-09-10;Kraków;9.6;12.8;18.3;0.0;0.0;3.9;Pochmurno
2025-09-11;Kraków;10.0;11.4;16.9;0.8;0.0;0.8;Pochmurno z opadami
2025-09-12;Kraków;13.9;16.0;21.8;0.0;0.0;4.6;Pochmurno
2025-09-13;Kraków;13.6;14.5;16.9;0.6;0.0;2.4;Pochmurno z opadami
2025-09-14;Kraków;10.6;16.1;20.3;0.0;0.0;7.8;Słonecznie
2025-09-15;Kraków;20.9;24.8;33.0;0.0;0.0;9.2;Słonecznie
2025-09-16;Kraków;11.8;14.7;19.7;0.0;0.0;5.3;Pochmurno
2025-09-17;Kraków;10.2;13.6;19.1;0.0;0.0;12.4;Słonecznie
2025-09-18;Kraków;9.8;14.5;16.5;3.1;0.0;4.5;Pochmurno z opadami
2025-09-19;Kraków;10.4;14.0;17.9;2.0;0.0;0.6;Pochmurno z opadami
2025-09-20;Kraków;6.7;11.9;16.9;0.0;0.0;7.3;Słonecznie
2025-09-21;Kraków;12.3;16.4;20.0;3.0;0.0;7.9;Słonecznie
2025-09-22;Kraków;9.0;11.8;16.9;4.8;0.0;0.0;Pochmurno z opadami
2025-09-23;Kraków;8.6;12.6;19.2;0.0;0.0;9.5;Słonecznie
2025-09-24;Kraków;15.2;17.3;24.0;6.5;0.0;1.6;Pochmurno z opadami
2025-09-25;Kraków;15.4;19.7;24.7;1.3;0.0;4.5;Pochmurno z opadami
2025-09-26;Kraków;6.8;11.9;18.7;4.5;0.0;1.3;Pochmurno z opadami
2025-09-27;Kraków;6.8;10.1;12.7;0.0;0.0;5.8;Pochmurno
2025-09-28;Kraków;12.3;15.2;19.7;0.0;0.0;4.1;Pochmurno
2025-09-29;Kraków;10.0;14.0;17.7;0.0;0.0;7.5;Słonecznie
2025-09-30;Kraków;10.9;13.7;16.1;2.0;0.0;6.3;Pochmurno z opadami
2025-10-01;Kraków;10.1;13.1;15.9;0.0;0.0;8.0;Słonecznie
2025-10-02;Kraków;10.7;13.4;17.3;0.0;0.0;6.2;Pochmurno
2025-10-03;Kraków;6.6;11.4;14.4;0.0;0.0;6.5;Pochmurno
2025-10-04;Kraków;7.2;11.2;16.7;8.0;0.0;6.9;Pochmurno z opadami
2025-10-05;Kraków;9.9;13.2;17.6;0.0;0.0;8.7;Słonecznie
2025-10-06;Kraków;5.1;8.6;12.0;2.8;0.0;0.0;Pochmurno z opadami
2025-10-07;Kraków;9.4;13.2;19.6;0.0;0.0;6.3;Pochmurno
2025-10-08;Kraków;5.4;8.8;13.1;3.8;0.0;3.9;Pochmurno z opadami
2025-10-09;Kraków;0.2;8.1;16.2;0.3;0.0;1.9;Pochmurno z opadami
2025-10-10;Kraków;8.4;12.9;17.0;1.8;0.0;6.1;Pochmurno z opadami
2025-10-11;Kraków;8.4;10.7;15.6;5.0;0.0;0.0;Pochmurno z opadami
2025-10-12;Kraków;8.6;10.0;14.5;0.0;0.0;10.8;Słonecznie
2025-10-13;Kraków;5.9;9.5;16.5;0.0;0.0;7.2;Słonecznie
2025-10-14;Kraków;11.5;13.5;19.8;0.0;0.0;12.0;Słonecznie
2025-10-15;Kraków;11.3;12.5;16.4;17.3;0.0;1.4;Deszcz
2025-10-16;Kraków;3.4;8.4;11.0;1.7;0.0;4.8;Pochmurno z opadami
2025-10-17;Kraków;4.8;6.9;14.8;2.5;0.0;0.4;Pochmurno z opadami
2025-10-18;Kraków;12.3;16.4;23.4;1.0;0.0;2.6;Pochmurno z opadami
2025-10-19;Kraków;5.2;9.4;13.0;0.0;0.0;12.7;Słonecznie
2025-10-20;Kraków;3.2;7.1;11.8;0.0;0.0;12.7;Słonecznie
2025-10-21;Kraków;4.0;7.4;12.6;3.4;0.0;0.3;Pochmurno z opadami
2025-10-22;Kraków;7.7;11.8;17.4;0.0;0.0;10.4;Słonecznie
2025-10-23;Kraków;-0.8;5.7;14.2;0.0;0.0;10.0;Słonecznie
2025-10-24;Kraków;5.7;9.3;15.1;0.0;0.0;6.0;Pochmurno
2025-10-25;Kraków;3.5;6.5;9.2;0.0;0.0;6.7;Pochmurno
2025-10-26;Kraków;-4.0;3.1;8.1;0.0;0.0;7.9;Słonecznie
2025-10-27;Kraków;3.0;8.4;15.1;1.3;0.0;4.6;Pochmurno z opadami
2025-10-28;Kraków;2.5;5.8;10.3;0.5;0.0;2.0;Pochmurno z opadami
2025-10-29;Kraków;7.2;8.5;14.8;5.3;0.0;1.4;Pochmurno z opadami
2025-10-30;Kraków;1.6;7.7;15.4;3.5;0.0;5.2;Pochmurno z opadami
2025-10-31;Kraków;2.6;6.7;13.2;7.2;0.0;3.8;Pochmurno z opadami
2025-11-01;Kraków;11.8;11.9;16.5;0.0;0.0;11.0;Słonecznie
2025-11-02;Kraków;0.3;8.1;13.3;6.2;0.0;1.0;Pochmurno z opadami
2025-11-03;Kraków;3.7;6.0;8.9;0.0;0.0;8.8;Słonecznie
2025-11-04;Kraków;-2.1;1.1;7.0;0.0;0.0;5.6;Pochmurno
2025-11-05;Kraków;3.3;9.2;11.3;0.0;0.0;5.8;Pochmurno
2025-11-06;Kraków;-4.8;-2.0;4.4;5.3;0.0;1.0;Pochmurno z opadami
2025-11-07;Kraków;-5.2;-0.3;1.2;1.4;0.0;3.8;Pochmurno z opadami
2025-11-08;Kraków;2.1;6.7;13.6;0.0;0.0;8.8;Słonecznie
2025-11-09;Kraków;2.8;4.2;8.7;0.0;0.0;7.9;Słonecznie
2025-11-10;Kraków;4.0;9.0;16.8;3.0;0.0;3.4;Pochmurno z opadami
2025-11-11;Kraków;-6.0;-1.0;3.7;0.0;1.5;6.1;Śnieg
2025-11-12;Kraków;3.9;6.5;9.0;4.9;0.0;4.8;Pochmurno z opadami
2025-11-13;Kraków;0.4;6.5;11.0;4.2;0.0;2.1;Pochmurno z opadami
2025-11-14;Kraków;0.4;4.2;9.8;0.0;0.0;11.0;Słonecznie
2025-11-15;Kraków;-2.8;0.3;4.7;0.0;0.6;2.9;Śnieg
2025-11-16;Kraków;-5.4;-1.3;6.9;0.0;0.0;8.5;Słonecznie
2025-11-17;Kraków;5.1;7.6;10.3;0.0;0.0;5.5;Pochmurno
2025-11-18;Kraków;-6.5;1.6;3.6;0.0;0.0;9.5;Słonecznie
2025-11-19;Kraków;-4.0;-0.4;2.4;0.0;0.0;10.1;Słonecznie
2025-11-20;Kraków;-4.4;1.3;6.6;0.0;0.0;3.4;Pochmurno
2025-11-21;Kraków;3.3;4.2;5.9;0.0;0.0;5.8;Pochmurno
2025-11-22;Kraków;-7.7;-1.6;3.1;0.0;0.0;11.0;Słonecznie
2025-11-23;Kraków;-5.3;-0.8;5.0;0.0;0.0;9.7;Słonecznie
2025-11-24;Kraków;-4.2;-0.7;3.7;0.0;0.1;4.0;Śnieg
2025-11-25;Kraków;3.0;4.1;9.2;0.0;0.0;9.5;Słonecznie
2025-11-26;Kraków;-5.2;0.7;5.6;0.0;0.0;7.6;Słonecznie
2025-11-27;Kraków;-2.5;1.6;5.9;0.0;0.0;9.2;Słonecznie
2025-11-28;Kraków;-5.1;-2.0;2.0;0.0;0.0;11.2;Słonecznie
2025-11-29;Kraków;-14.0;-9.4;-4.3;0.0;0.1;4.0;Śnieg
2025-11-30;Kraków;-8.2;-1.9;-1.0;0.0;2.4;8.7;Śnieg
2025-12-01;Kraków;-3.9;1.2;4.6;0.0;0.0;9.6;Słonecznie
2025-12-02;Kraków;-2.9;-2.0;5.1;0.0;0.0;6.1;Pochmurno
2025-12-03;Kraków;-6.9;-3.5;2.0;0.9;1.7;1.9;Śnieg
2025-12-04;Kraków;-7.2;-3.4;5.1;0.0;1.3;7.7;Śnieg
2025-12-05;Kraków;-7.6;-2.5;4.6;0.0;0.0;3.5;Pochmurno
2025-12-06;Kraków;-9.0;-3.4;0.3;0.0;0.6;9.0;Śnieg
2025-12-07;Kraków;-4.4;-0.9;5.4;0.0;0.0;5.8;Pochmurno
2025-12-08;Kraków;-6.8;-1.8;-0.5;1.4;1.2;7.1;Śnieg
2025-12-09;Kraków;-5.7;-1.7;3.2;0.0;1.9;10.4;Śnieg
2025-12-10;Kraków;-8.2;-2.9;1.9;0.0;0.0;9.2;Słonecznie
2025-12-11;Kraków;-3.1;2.0;7.3;0.0;0.0;12.0;Słonecznie
2025-12-12;Kraków;-3.0;-0.1;8.5;0.0;0.0;9.5;Słonecznie
2025-12-13;Kraków;-4.3;-3.3;-0.8;0.0;0.4;12.1;Śnieg
2025-12-14;Kraków;-7.6;-2.8;1.1;0.0;0.8;11.7;Śnieg
2025-12-15;Kraków;-9.0;-7.5;1.1;0.0;0.0;12.9;Słonecznie
2025-12-16;Kraków;-10.2;-6.2;-3.6;0.0;0.0;8.0;Słonecznie
2025-12-17;Kraków;-4.3;1.4;7.8;0.0;0.0;7.5;Słonecznie
2025-12-18;Kraków;-4.8;0.2;5.9;6.0;3.5;1.7;Śnieg
2025-12-19;Kraków;-7.8;-5.0;-1.8;0.0;3.5;5.8;Śnieg
2025-12-20;Kraków;-9.0;-6.0;0.3;0.0;1.5;6.5;Śnieg
2025-12-21;Kraków;-7.6;-3.8;-0.4;0.0;0.0;7.5;Słonecznie
2025-12-22;Kraków;-6.1;-0.5;6.2;0.0;5.5;10.2;Śnieg
2025-12-23;Kraków;-7.3;-2.7;2.7;11.3;0.0;1.0;Deszcz
2025-12-24;Kraków;-8.8;-2.0;2.8;0.0;1.6;9.6;Śnieg
2025-12-25;Kraków;-6.0;-2.0;3.0;0.0;2.1;6.0;Śnieg
2025-12-26;Kraków;-9.2;-3.2;1.6;0.0;0.0;6.4;Pochmurno
2025-12-27;Kraków;-6.0;-1.9;3.4;0.0;0.0;6.0;Pochmurno
2025-12-28;Kraków;-13.6;-9.2;-2.6;1.7;0.0;1.5;Pochmurno z opadami
2025-12-29;Kraków;-11.6;-5.0;3.0;0.0;0.8;7.2;Śnieg
2025-12-30;Kraków;-3.0;0.9;8.2;0.0;0.0;5.5;Pochmurno
2025-12-31;Kraków;-7.2;-1.7;4.9;2.4;0.0;2.0;Pochmurno z opadami
2026-01-01;Kraków;-12.3;-8.6;-3.9;3.5;0.0;1.8;Pochmurno z opadami
2026-01-02;Kraków;-9.5;-7.1;-3.4;0.0;0.0;10.7;Słonecznie
2026-01-03;Kraków;-10.0;-6.7;-2.6;0.0;1.1;8.8;Śnieg
2026-01-04;Kraków;-3.5;0.6;7.7;0.0;0.1;9.2;Śnieg
2026-01-05;Kraków;-10.5;-8.0;-3.8;0.0;0.0;6.2;Pochmurno
2026-01-06;Kraków;-5.5;-4.4;-1.4;0.0;0.0;11.7;Słonecznie
2026-01-07;Kraków;-13.6;-7.7;-2.1;0.0;0.0;3.7;Pochmurno
2026-01-08;Kraków;-7.2;-3.4;0.8;0.0;3.4;8.6;Śnieg
2026-01-09;Kraków;-9.4;-3.2;1.1;0.0;0.0;10.9;Słonecznie
2026-01-10;Kraków;-6.8;-5.1;3.2;2.9;0.0;7.5;Słonecznie
